0.22736,0.42074,0.18553,0.14772,0.28984,0.12435,-0.14256
0.22975,0.42472,0.18299,0.15658,0.30437,0.11013,-0.14096
0.22806,0.42873,0.17617,0.16378,0.32162,0.095048,-0.1381
0.22845,0.43261,0.17134,0.16407,0.32145,0.076828,-0.13384
0.22904,0.43634,0.17294,0.14872,0.30805,0.043617,-0.12855
0.22619,0.43978,0.17879,0.1473,0.29538,0.0017349,-0.12265
0.22456,0.44269,0.17514,0.13938,0.29282,-0.04314,-0.11665
0.22606,0.44493,0.15724,0.12847,0.28573,-0.076021,-0.1112
0.2232,0.44616,0.13572,0.1298,0.29598,-0.099241,-0.10691
0.22544,0.44592,0.11551,0.12333,0.31143,-0.12075,-0.10379
0.24404,0.44429,0.096272,0.11886,0.31208,-0.13385,-0.10191
0.25534,0.44186,0.077604,0.087851,0.34034,-0.13825,-0.10213
0.25381,0.43902,0.056458,0.076622,0.37966,-0.13888,-0.10565
0.25711,0.43596,0.029455,0.077672,0.40647,-0.14978,-0.11294
0.25716,0.4331,-0.0015268,0.067052,0.41154,-0.17212,-0.1232
0.2576,0.4311,-0.029933,0.077407,0.40924,-0.19644,-0.13478
0.25758,0.4304,-0.051165,0.082614,0.3987,-0.21656,-0.14635
0.25646,0.43086,-0.064933,0.088431,0.38448,-0.22632,-0.15777
0.25914,0.43199,-0.074089,0.10023,0.37829,-0.2339,-0.16964
0.26291,0.4334,-0.081479,0.12576,0.37487,-0.24997,-0.18203
0.26474,0.43479,-0.087068,0.12328,0.34655,-0.26507,-0.19412
0.27168,0.43593,-0.091607,0.12842,0.30681,-0.27862,-0.20469
0.27482,0.43665,-0.098809,0.14035,0.26965,-0.29347,-0.21278
0.27588,0.43701,-0.11082,0.13777,0.25877,-0.30833,-0.21812
0.26661,0.43719,-0.12806,0.13772,0.28835,-0.32396,-0.22052
0.25937,0.43709,-0.14732,0.13883,0.29723,-0.33822,-0.22001
0.26449,0.43598,-0.16175,0.15565,0.28641,-0.3498,-0.21731
0.27639,0.43289,-0.17003,0.14199,0.27084,-0.35424,-0.21444
0.27324,0.42719,-0.17707,0.14741,0.24766,-0.35549,-0.21316
0.26315,0.41875,-0.18565,0.14917,0.23721,-0.35697,-0.21284
0.25836,0.40769,-0.19634,0.14786,0.21811,-0.36109,-0.21074
0.25797,0.39457,-0.21023,0.14662,0.1845,-0.36591,-0.204
0.26469,0.38042,-0.22853,0.16506,0.16219,-0.36634,-0.19116
0.26771,0.36571,-0.25126,0.15768,0.16672,-0.36423,-0.17283
0.26516,0.35086,-0.27384,0.15597,0.17376,-0.36427,-0.15131
0.27472,0.33496,-0.28999,0.15406,0.17754,-0.36487,-0.12957
0.2817,0.31902,-0.29845,0.14356,0.1682,-0.36665,-0.10949
0.26463,0.30183,-0.30248,0.16995,0.17601,-0.37409,-0.091892
0.25314,0.28796,-0.30593,0.1823,0.20059,-0.38248,-0.076604
0.26568,0.2758,-0.30626,0.17604,0.2439,-0.38419,-0.062009
0.2695,0.25536,-0.30874,0.16157,0.29631,-0.38867,-0.053113
0.27368,0.23485,-0.30195,0.13076,0.34968,-0.38276,-0.048125
0.28719,0.22129,-0.30901,0.11191,0.38514,-0.39241,-0.056316
0.29353,0.21208,-0.2971,0.11182,0.3723,-0.37865,-0.056293
