0.060065,0.30125,-1.3166,1.4505,0.1198,0.1198,0.1198
0.06391,0.31917,-1.3625,1.4508,0.13094,0.13094,0.13094
0.065437,0.3406,-1.3716,1.4148,0.14062,0.14062,0.14062
0.063724,0.36112,-1.3849,1.2434,0.14559,0.14559,0.14559
0.058765,0.37161,-1.4013,0.97695,0.14526,0.14526,0.14526
0.051695,0.37081,-1.4006,0.74016,0.1415,0.1415,0.1415
0.044412,0.3582,-1.3637,0.53819,0.13672,0.13672,0.13672
0.038752,0.33316,-1.3,0.3716,0.13204,0.13204,0.13204
0.035454,0.2964,-1.2966,0.28957,0.12706,0.12706,0.12706
0.033923,0.24759,-1.2802,0.2492,0.12084,0.12084,0.12084
0.032908,0.1873,-1.2732,0.22358,0.11333,0.11333,0.11333
0.031598,0.12196,-1.2414,0.23743,0.1055,0.1055,0.1055
0.02984,0.063615,-1.2571,0.28018,0.098429,0.098429,0.098429
0.028127,0.020381,-1.2334,0.34656,0.092627,0.092627,0.092627
0.027183,-0.0066297,-1.3328,0.40026,0.088019,0.088019,0.088019
0.027442,-0.021405,-1.2873,0.42497,0.083861,0.083861,0.083861
0.028454,-0.033213,-1.2917,0.42792,0.078624,0.078624,0.078624
0.028939,-0.04522,-1.2893,0.41274,0.070854,0.070854,0.070854
0.02758,-0.068361,-1.194,0.41457,0.059765,0.059765,0.059765
0.023737,-0.094767,-1.183,0.42468,0.045508,0.045508,0.045508
0.018091,-0.10551,-1.1239,0.43059,0.02901,0.02901,0.02901
0.01254,-0.10544,-1.0947,0.40124,0.011687,0.011687,0.011687
0.0090086,-0.10044,-1.0289,0.36447,-0.0053631,-0.0053631,-0.0053631
0.0079319,-0.09482,-0.98324,0.35638,-0.021511,-0.021511,-0.021511
0.0083888,-0.087797,-0.947,0.33632,-0.037457,-0.037457,-0.037457
0.0095919,-0.076531,-0.90453,0.32069,-0.052968,-0.052968,-0.052968
0.011462,-0.060047,-0.98431,0.33291,-0.066162,-0.066162,-0.066162
0.014217,-0.041871,-1.0095,0.31959,-0.074475,-0.074475,-0.074475
0.017728,-0.030886,-0.96268,0.27392,-0.077464,-0.077464,-0.077464
0.021219,-0.031113,-0.98994,0.24579,-0.07823,-0.07823,-0.07823
0.023485,-0.038082,-1.0678,0.23834,-0.08279,-0.08279,-0.08279
0.023866,-0.047303,-1.0955,0.23987,-0.098587,-0.098587,-0.098587
0.022762,-0.053235,-1.1621,0.23882,-0.12695,-0.12695,-0.12695
0.020832,-0.054212,-1.2857,0.23243,-0.15999,-0.15999,-0.15999
0.018706,-0.052042,-1.2409,0.24415,-0.18579,-0.18579,-0.18579
0.017294,-0.046142,-1.1798,0.27133,-0.19599,-0.19599,-0.19599
0.017601,-0.035408,-1.1369,0.2872,-0.19326,-0.19326,-0.19326
0.019577,-0.0211,-1.1098,0.29929,-0.18846,-0.18846,-0.18846
0.021924,-0.008297,-1.1084,0.30601,-0.19572,-0.19572,-0.19572
0.02302,-0.00095514,-1.1433,0.30737,-0.21645,-0.21645,-0.21645
0.022219,0.0014753,-1.1847,0.3338,-0.24322,-0.24322,-0.24322
0.020376,0.0019522,-1.1718,0.35708,-0.26759,-0.26759,-0.26759
0.019069,0.0032513,-1.2146,0.38619,-0.28561,-0.28561,-0.28561
0.019413,0.0049685,-1.216,0.42413,-0.29097,-0.29097,-0.29097
0.021574,0.0051566,-1.2837,0.46158,-0.27937,-0.27937,-0.27937
0.024461,0.0023789,-1.2799,0.48956,-0.25307,-0.25307,-0.25307
0.027069,-0.0036278,-1.3084,0.48959,-0.21045,-0.21045,-0.21045
0.026911,-0.011646,-1.3234,0.47072,-0.14473,-0.14473,-0.14473
0.024078,-0.020307,-1.2783,0.43211,-0.050106,-0.050106,-0.050106
0.016849,-0.025786,-1.2438,0.4018,0.064656,0.064656,0.064656
0.011037,-0.025124,-1.2444,0.39047,0.18148,0.18148,0.18148
0.0030286,-0.021795,-1.2354,0.41288,0.28561,0.28561,0.28561
0.011163,-0.022006,-1.1845,0.46712,0.3748,0.3748,0.3748
0.048455,-0.025054,-1.141,0.50516,0.45975,0.45975,0.45975
0.073874,-0.027497,-0.8768,0.5236,0.54701,0.54701,0.54701
0.048647,-0.03093,-0.29456,0.52041,0.62573,0.62573,0.62573
-0.014871,-0.038471,0.094433,0.53929,0.76308,0.76308,0.76308
-0.05218,-0.043599,0.31491,0.53404,0.84487,0.84487,0.84487
