-9.66E-09,0.11178,3.18E-07,0.038759,-9.30E-09,-2.78E-05,-3.45E-05
-9.70E-09,0.12229,-4.30E-08,0.052413,-9.35E-09,-1.15E-05,2.31E-05
-9.69E-09,0.13212,-5.94E-09,0.05515,-9.47E-09,-6.10E-05,-1.63E-05
-9.69E-09,0.13958,-2.58E-08,0.062864,-9.50E-09,1.60E-05,4.99E-06
-9.71E-09,0.14488,-2.87E-08,0.11811,-9.52E-09,-8.02E-05,-1.49E-05
-9.70E-09,0.14985,-3.11E-08,0.13731,-9.51E-09,7.06E-05,-7.43E-06
-9.67E-09,0.15598,-1.37E-08,0.1462,-9.53E-09,-0.00013573,-9.40E-06
-9.65E-09,0.16328,-2.60E-08,0.15923,-9.58E-09,0.00021765,-2.90E-06
-9.63E-09,0.17098,-1.45E-08,0.17284,-9.58E-09,-0.00052859,-1.04E-08
-9.63E-09,0.17831,-1.22E-08,0.20192,-9.60E-09,0.0090297,-7.41E-09
-9.62E-09,0.1843,-9.91E-09,0.20446,-9.61E-09,0.043899,-9.91E-09
-9.63E-09,0.18788,-9.91E-09,0.2098,-9.59E-09,0.075187,-9.91E-09
-9.63E-09,0.1891,-9.91E-09,0.21606,-9.59E-09,0.094137,-9.91E-09
-9.63E-09,0.18995,-9.90E-09,0.23378,-9.54E-09,0.085152,-9.91E-09
-9.63E-09,0.19351,-9.90E-09,0.22428,-9.44E-09,0.063773,-9.91E-09
-9.62E-09,0.20177,-9.83E-09,0.21495,-9.41E-09,0.048993,-9.92E-09
-9.65E-09,0.21477,-9.68E-09,0.20611,-9.45E-09,0.027752,-9.92E-09
-9.66E-09,0.23012,-9.76E-09,0.2141,-9.47E-09,0.022677,-9.91E-09
-9.67E-09,0.24562,-9.69E-09,0.22282,-9.56E-09,0.025374,-9.91E-09
-9.67E-09,0.26143,-9.20E-09,0.2244,-9.60E-09,0.024901,-9.91E-09
-9.67E-09,0.27985,-9.39E-09,0.22138,-9.64E-09,0.035068,-9.91E-09
-9.67E-09,0.30137,-9.75E-09,0.2381,-9.69E-09,0.05463,-9.91E-09
-9.67E-09,0.32368,-9.77E-09,0.2443,-9.70E-09,0.06717,-9.91E-09
-9.67E-09,0.34394,-9.78E-09,0.25319,-9.73E-09,0.075388,-9.91E-09
-9.67E-09,0.361,-9.76E-09,0.25561,-9.75E-09,0.079714,-9.91E-09
-9.66E-09,0.37522,-9.76E-09,0.25943,-9.74E-09,0.087214,-9.91E-09
-9.66E-09,0.38842,-9.75E-09,0.26853,-9.72E-09,0.10345,-9.91E-09
-9.65E-09,0.40319,-9.43E-09,0.27072,-9.74E-09,0.11773,-9.91E-09
-9.65E-09,0.42217,-3.58E-09,0.26526,-9.76E-09,0.12452,-9.91E-09
-9.65E-09,0.44592,-5.48E-06,0.27284,-9.76E-09,0.11943,-9.91E-09
-9.64E-09,0.47162,-1.75E-05,0.30843,-9.75E-09,0.10862,-9.91E-09
-9.63E-09,0.49519,-6.73E-06,0.31345,-9.76E-09,0.096473,-9.91E-09
-9.63E-09,0.51372,-2.78E-05,0.30939,-9.73E-09,0.085091,-9.91E-09
-9.62E-09,0.52676,2.74E-05,0.3157,-9.71E-09,0.079667,-9.91E-09
-9.61E-09,0.53486,-4.57E-05,0.30808,-9.70E-09,0.079696,-9.91E-09
-9.63E-09,0.53914,6.79E-05,0.28668,-9.66E-09,0.07494,-9.91E-09
-9.64E-09,0.54056,-9.83E-05,0.27673,-9.72E-09,0.05751,-9.91E-09
-9.64E-09,0.53945,0.00012909,0.27453,-9.74E-09,0.034134,-9.91E-09
-9.62E-09,0.53565,0.00015268,0.27474,-9.74E-09,0.0082301,-9.92E-09
-9.61E-09,0.52901,0.013261,0.28721,-9.74E-09,-0.00058807,-9.91E-09
-9.60E-09,0.52044,0.034166,0.29319,-9.75E-09,0.00023958,-9.92E-09
-9.60E-09,0.51131,0.043736,0.30771,-9.76E-09,-0.00019808,-9.90E-09
-9.61E-09,0.50268,0.038042,0.31525,-9.77E-09,7.54E-05,-9.90E-09
-9.61E-09,0.49503,0.013831,0.311,-9.76E-09,-9.56E-05,-9.32E-09
-9.61E-09,0.48852,6.53E-06,0.31213,-9.74E-09,1.78E-05,-8.18E-09
-9.60E-09,0.48341,0.00015802,0.29394,-9.71E-09,-5.44E-05,-7.88E-09
-9.61E-09,0.48033,-0.00011024,0.28176,-9.66E-09,-5.71E-06,-8.51E-09
-9.60E-09,0.47957,7.52E-05,0.27171,-4.65E-09,-2.23E-05,-9.10E-09
-9.51E-09,0.47981,-5.14E-05,0.27648,-1.06E-05,-1.57E-06,-9.19E-09
-9.43E-09,0.47854,3.23E-05,0.27223,-4.60E-05,-8.50E-09,-9.47E-09
-9.41E-09,0.47393,-3.11E-05,0.24845,1.11E-05,-9.90E-09,-9.69E-09
-9.40E-09,0.46589,-2.58E-06,0.24493,-0.00010554,-9.90E-09,-9.70E-09
-9.39E-09,0.45542,-2.09E-05,0.24347,9.04E-05,-9.91E-09,-9.74E-09
-9.40E-09,0.44378,-5.25E-06,0.238,-0.00023054,-9.92E-09,-9.35E-09
-9.41E-09,0.43215,-1.84E-09,0.24711,0.00027844,-9.92E-09,-8.73E-09
-9.41E-09,0.42166,-9.54E-09,0.25141,-0.00046062,-9.93E-09,-8.72E-09
-9.42E-09,0.41303,-9.84E-09,0.24731,0.00066537,-9.93E-09,-9.34E-09
-9.43E-09,0.40629,-9.87E-09,0.25758,-0.00056809,-9.94E-09,-9.80E-09
-9.49E-09,0.40111,-9.91E-09,0.29212,0.030617,-9.94E-09,-9.81E-09
-9.56E-09,0.39731,-9.92E-09,0.29447,0.073931,-9.94E-09,-9.83E-09
-9.56E-09,0.39477,-9.93E-09,0.29922,0.08533,-9.94E-09,-9.87E-09
-9.53E-09,0.39302,-9.93E-09,0.30747,0.091947,-9.94E-09,-9.89E-09
-9.53E-09,0.39107,-9.93E-09,0.30154,0.097179,-9.95E-09,-9.88E-09
-9.57E-09,0.38816,-9.95E-09,0.30614,0.10038,-9.95E-09,-9.89E-09
-9.60E-09,0.3843,-9.94E-09,0.30281,0.075268,-9.95E-09,-9.88E-09
-9.56E-09,0.37996,-9.96E-09,0.30301,0.041055,-9.95E-09,-9.88E-09
-9.57E-09,0.3752,-9.93E-09,0.29169,0.033694,-9.95E-09,-9.50E-09
-9.64E-09,0.36974,-9.97E-09,0.28843,0.014841,-9.95E-09,-7.15E-09
-9.66E-09,0.36331,-9.92E-09,0.28863,0.00062065,-9.95E-09,-1.36E-07
-9.65E-09,0.3552,-1.00E-08,0.27565,-0.00041206,-9.95E-09,-7.21E-06
-9.66E-09,0.34438,-8.64E-09,0.25647,0.00056968,-9.95E-09,-9.13E-06
-9.68E-09,0.32987,-5.30E-09,0.26681,-0.00067072,-9.95E-09,-2.41E-05
-9.69E-09,0.31234,-6.82E-09,0.27936,0.017883,-9.95E-09,-1.45E-05
-9.67E-09,0.29228,-9.81E-09,0.26854,0.0098371,-9.95E-09,-4.41E-05
-9.64E-09,0.27077,-9.94E-09,0.28339,-0.0013194,-9.95E-09,-4.63E-06
-9.69E-09,0.24621,-9.98E-09,0.27938,0.00039702,-9.95E-09,-7.14E-05
-9.73E-09,0.22104,-9.96E-09,0.26984,0.014277,-9.97E-09,0.00016209
-9.67E-09,0.18681,-9.96E-09,0.28193,0.014494,-9.94E-09,-0.00036586
-9.73E-09,0.14954,-1.00E-08,0.29836,0.008497,-1.00E-08,0.0021367
-9.63E-09,0.12243,-9.89E-09,0.30044,0.016927,-9.89E-09,0.011631
-9.80E-09,0.085344,-1.01E-08,0.28462,0.063409,-1.01E-08,0.031006
-9.52E-09,0.039299,-9.80E-09,0.2706,0.10662,-9.79E-09,0.048327
